Id,Year,Data
121,2002,210
121,2003,210
121,2004,210
121,2005,212
121,2006,212
121,2007,213
121,2008,213
121,2009,214
121,2010,214
121,2011,216
121,2012,217
121,2013,218
121,2014,218
121,2015,217
121,2016,216
121,2017,237
121,2018,235
121,2019,234
123,1980,281
123,1981,277
123,1982,267
123,1983,259
123,1984,248
123,1985,240
123,1986,249
123,1987,248
123,1988,285
123,1989,285
123,1990,275
123,1991,266
123,1992,260
123,1993,253
123,1994,247
123,1995,254
123,1996,256
123,1997,259
123,1998,262
123,1999,260
123,2000,261
123,2001,260
123,2002,261
123,2003,257
123,2004,250
123,2005,245
123,2006,247
123,2007,248
123,2008,246
123,2009,250
123,2010,246
123,2011,242
123,2012,237
123,2013,232
123,2014,230
123,2015,227
123,2016,223
123,2017,154
123,2018,157
123,2019,157
140,1980,8.55
140,1981,8.25
140,1982,9.11
140,1983,8.88
140,1984,8.57
140,1985,9.88
140,1986,10.9
140,1987,9.33
140,1988,8.18
140,1989,11
140,1990,12.4
140,1991,13.2
140,1992,12.9
140,1993,14.2
140,1994,14.3
140,1995,13.9
140,1996,13.5
140,1997,13.3
140,1998,12.9
140,1999,12.8
140,2000,12.5
140,2001,12.2
140,2002,12.4
140,2003,14.1
140,2004,13.8
140,2005,13.4
140,2006,12.9
140,2007,12.1
140,2008,11.1
140,2009,11.4
140,2010,11.3
140,2011,11.5
140,2012,11.8
140,2013,12.3
140,2014,12.9
140,2015,13.4
140,2016,13.8
140,2017,14.1
140,2018,14.3
140,2019,14.2
143,1980,5.74
143,1981,7.75
143,1982,6.62
143,1983,3.12
143,1984,3.83
143,1985,3.9
143,1986,3.59
143,1987,3.18
143,1988,3.31
143,1989,3.82
143,1990,3.69
143,1991,4
143,1992,3.72
143,1993,2.89
143,1994,2.77
143,1995,2.76
143,1996,3.04
143,1997,3.14
143,1998,6.35
143,1999,5.16
143,2000,5.33
143,2001,5.54
143,2002,6.41
143,2003,6.03
143,2004,5.07
143,2005,4.33
143,2006,4.68
143,2007,4.46
143,2008,4.76
143,2009,4.35
143,2010,4.15
143,2011,3.93
143,2012,3.51
143,2013,3.26
143,2014,2.99
143,2015,2.8
143,2016,2.61
143,2017,2.44
143,2018,2.3
143,2019,2.29
145,1980,240
145,1981,270
145,1982,261
145,1983,244
145,1984,236
145,1985,237
145,1986,229
145,1987,222
145,1988,214
145,1989,206
145,1990,181
145,1991,169
145,1992,165
145,1993,162
145,1994,200
145,1995,244
145,1996,317
145,1997,359
145,1998,388
145,1999,419
145,2000,385
145,2001,396
145,2002,404
145,2003,363
145,2004,361
145,2005,358
145,2006,323
145,2007,322
145,2008,290
145,2009,270
145,2010,251
145,2011,246
145,2012,242
145,2013,224
145,2014,209
145,2015,208
145,2016,191
145,2017,201
145,2018,177
145,2019,187
148,1980,0
148,1981,0
148,1982,0
